recipe_id,calories,protein_grams,carbs_grams,fats_grams,fiber_grams,sodium_mg,sugar_grams,source,confidence,review_status,notes,draft_status,matched_ingredient_count,unmatched_ingredients,fdc_matches
ph_123,1295,102.0,79.4,62.3,5.0,1103,16.8,local_reference_ingredient_sum_draft,api_estimate,pending_review,"Draft only: summed local reference ingredient profiles and divided by source_servings=4. Reviewer must verify ingredient matches, edible yield, oil absorption, and serving size before marking reviewed.",draft_partial_match,9,1 teaspoon salt (ignored seasoning/water) | 1/2 teaspoon ground black pepper (no FDC match for pepper) | 6 cups water (ignored seasoning/water) | 4 to 5 pieces star anise (no FDC match for star anise),"3 lbs. beef shank => beef shank [1360.8g, FDC local:beef] | 1 yellow onion wedged => onion [110.0g, FDC local:onion] | 1 yellow onion minced => onion [110.0g, FDC local:onion] | 4 cloves garlic crushed => garlic [12.0g, FDC local:garlic] | 1 thumb ginger minced => ginger [15.0g, FDC local:ginger] | 4 tablespoons brown sugar => brown sugar [50.0g, FDC local:sugar] | 3 tablespoons cooking oil => cooking oil [40.8g, FDC local:cooking oil] | 4 tablespoons soy sauce => soy sauce [60.0g, FDC local:soy sauce] | 3 cups garlic fried rice. => garlic fried rice. [720.0g, FDC local:garlic]"
ph_124,827,27.9,12.6,74.3,4.4,130,2.8,local_reference_ingredient_sum_draft,api_estimate,pending_review,"Draft only: summed local reference ingredient profiles and divided by source_servings=4. Reviewer must verify ingredient matches, edible yield, oil absorption, and serving size before marking reviewed.",draft_partial_match,9,2 1/2 tablespoons Knorr Liquid Seasoning (no FDC match for knorr liquid seasoning) | 1 1/2 cups cooking oil (ignored frying oil reserve) | 6 cups water (ignored seasoning/water) | 4 to 5 cups water (no FDC match for water) | Salt and ground black pepper to taste (ignored seasoning/water),"1 lb. pork belly => pork belly [453.6g, FDC local:pork belly] | 1 cup mung beans => mung beans [140.0g, FDC local:mung beans] | 1 bunch fresh spinach => spinach [150.0g, FDC local:spinach] | 6 to 8 ounces shrimp shell and head removed => shrimp shell and removed [198.4g, FDC local:shrimp] | 1 Knorr Shrimp cube => knorr shrimp cube [20.0g, FDC local:shrimp] | 1 medium tomato cubed => tomato [120.0g, FDC local:tomato] | 1 medium yellow onion sliced => onion [110.0g, FDC local:onion] | 3 cloves garlic crushed => garlic [9.0g, FDC local:garlic] | 4 tablespoons cooking oil => cooking oil [54.4g, FDC local:cooking oil]"
ph_125,583,62.4,7.6,31.8,0.1,862,6.3,local_reference_ingredient_sum_draft,api_estimate,pending_review,"Draft only: summed local reference ingredient profiles and divided by source_servings=8. Reviewer must verify ingredient matches, edible yield, oil absorption, and serving size before marking reviewed.",draft_partial_match,4,1/2 cup juice extracted from calamansi or lemon (no FDC match for juice extracted from calamansi or lemon) | 3/4 cup banana ketchup (no FDC match for banana ketchup) | 1 teaspoon ground black pepper (no FDC match for pepper) | 2 teaspoons salt (ignored seasoning/water) | 1 1/2 cups lemon or lime soda (no FDC match for lemon or lime soda),"4 lbs. pork shoulder sliced into thin pieces => pork shoulder into thin [1814.4g, FDC local:pork] | 3/4 cup soy sauce => soy sauce [105.0g, FDC local:soy sauce] | 4 tablespoons dark brown sugar => dark brown sugar [50.0g, FDC local:sugar] | 2 tablespoons garlic powder => garlic powder [16.0g, FDC local:garlic]"
ph_126,485,50.1,17.6,23.0,1.7,3755,13.0,local_reference_ingredient_sum_draft,api_estimate,pending_review,"Draft only: summed local reference ingredient profiles and divided by source_servings=4. Reviewer must verify ingredient matches, edible yield, oil absorption, and serving size before marking reviewed.",draft_partial_match,10,1/4 cup salted black beans (no FDC match for salted beans) | 3 pieces dried bay leaves (ignored seasoning/water) | 4 cups pineapple juice (no FDC match for pineapple juice) | 6 cups water (ignored seasoning/water),"2 lbs ham hock pata, sliced => ham hock pata [907.2g, FDC local:ham] | 1/2 cup dried banana blossoms => dried banana blossoms [70.0g, FDC local:banana blossom] | 1 Knorr pork cube => pork bouillon [100.0g, FDC local:broth] | 1/4 cup dark brown sugar => dark brown sugar [31.2g, FDC local:sugar] | 1 medium yellow onion => onion [110.0g, FDC local:onion] | 4 cloves garlic crushed => garlic [12.0g, FDC local:garlic] | 1/2 teaspoon crushed peppercorn => peppercorn [1.3g, FDC local:corn] | 1/2 cup soy sauce => soy sauce [70.0g, FDC local:soy sauce] | 1 teaspoon vinegar => vinegar [5.0g, FDC local:vinegar] | 3 tablespoons cooking oil => cooking oil [40.8g, FDC local:cooking oil]"
ph_128,528,64.1,31.2,15.8,8.0,305,10.7,local_reference_ingredient_sum_draft,api_estimate,pending_review,"Draft only: summed local reference ingredient profiles and divided by source_servings=5. Reviewer must verify ingredient matches, edible yield, oil absorption, and serving size before marking reviewed.",draft_partial_match,7,1 40g pack Knorr Ginataang Gulay Mix (no FDC match for 40g pack knorr ginataang gulay mix) | 2 3/4 cups water (no FDC match for water) | 1/8 teaspoon ground black pepper (no FDC match for pepper),"2 lbs. chicken cut into serving pieces => chicken [907.2g, FDC local:chicken] | 3/4 lb. 340 g kalabasa (calabaza squash or butternut squash), cut into cubes => squash [340.2g, FDC local:squash] | 12 pieces sitaw snake beans, cut in 2 inch length => yardlong beans snake beans cut in inch length [1200.0g, FDC local:yardlong beans] | 1 medium onion diced => onion [110.0g, FDC local:onion] | 4 cloves garlic crushed => garlic [12.0g, FDC local:garlic] | 2 teaspoons patis fish sauce => patis fish sauce [10.0g, FDC local:fish sauce] | 3 tablespoons cooking oil => cooking oil [40.8g, FDC local:cooking oil]"
ph_129,280,41.5,5.2,10.8,0.7,191,1.3,local_reference_ingredient_sum_draft,api_estimate,pending_review,"Draft only: summed local reference ingredient profiles and divided by source_servings=4. Reviewer must verify ingredient matches, edible yield, oil absorption, and serving size before marking reviewed.",draft_partial_match,5,"1 pack Knorr Ginataang Gulay mix (no FDC match for pack knorr ginataang gulay mix) | 3 pieces long green pepper siling pansigang, sliced into thin pieces (no FDC match for pepper siling pansigang into thin) | 2 to 5 pieces birds eye chili siling labuyo, chopped (no FDC match for birds eye chili siling labuyo) | 1/2 cup chopped scallions (no FDC match for scallions) | 1/4 teaspoon ground black pepper (no FDC match for pepper) | 3/4 cup lukewarm water (no FDC match for lukewarm water) | Fish sauce patis to taste (optional) (ignored seasoning/water)","1 1/2 lb. medium shrimp with head and shells on => shrimp with and shells on [680.4g, FDC local:shrimp] | 2 thumbs ginger minced => ginger [30.0g, FDC local:ginger] | 1 medium onion sliced => onion [110.0g, FDC local:onion] | 4 cloves garlic crushed => garlic [12.0g, FDC local:garlic] | 3 tablespoons cooking oil => cooking oil [40.8g, FDC local:cooking oil]"
ph_131,605,55.9,3.7,39.0,0.5,129,1.3,local_reference_ingredient_sum_draft,api_estimate,pending_review,"Draft only: summed local reference ingredient profiles and divided by source_servings=4. Reviewer must verify ingredient matches, edible yield, oil absorption, and serving size before marking reviewed.",draft_partial_match,6,1 40g pack Knorr Ginataang Gulay Mix (no FDC match for 40g pack knorr ginataang gulay mix) | 4 pieces long green pepper silig pansigang (no FDC match for pepper silig pansigang) | 2 1/4 cups water (no FDC match for water) | 1/4 teaspoon ground black pepper (no FDC match for pepper) | Salt to taste (ignored seasoning/water),"1 1/2 lbs. pork shoulder sliced into cubes => pork shoulder into cubes [680.4g, FDC local:pork] | 1 cup pork blood => pork blood [140.0g, FDC local:pork] | 1/2 cup vinegar => vinegar [70.0g, FDC local:vinegar] | 1 medium onion chopped => onion [110.0g, FDC local:onion] | 4 cloves garlic crushed => garlic [12.0g, FDC local:garlic] | 3 tablespoons cooking oil => cooking oil [40.8g, FDC local:cooking oil]"
ph_132,388,32.0,4.0,26.4,0.5,369,1.2,local_reference_ingredient_sum_draft,api_estimate,pending_review,"Draft only: summed local reference ingredient profiles and divided by source_servings=4. Reviewer must verify ingredient matches, edible yield, oil absorption, and serving size before marking reviewed.",draft_partial_match,5,"3 pieces long green pepper siling pansigang, sliced into thin pieces (no FDC match for pepper siling pansigang into thin) | 8 pieces birds eye chili siling labuyo or Thai chili, sliced into small pieces (no FDC match for birds eye chili siling labuyo or thai chili into) | 1 pack Knorr Ginataang Gulay mix 45g (no FDC match for pack knorr ginataang gulay mix 45g) | 1/4 teaspoon ground black pepper (no FDC match for pepper) | 2 1/4 cups water (no FDC match for water) | Salt to taste optional (ignored seasoning/water)","1 lb. pork shoulder sliced into cubes => pork shoulder into cubes [453.6g, FDC local:pork] | 1 piece onion sliced => onion [110.0g, FDC local:onion] | 4 cloves garlic crushed => garlic [12.0g, FDC local:garlic] | 1 tablespoon shrimp paste bagoong alamang => shrimp paste shrimp paste [17.0g, FDC local:shrimp paste] | 3 tablespoons cooking oil => cooking oil [40.8g, FDC local:cooking oil]"
ph_133,539,18.5,30.6,41.0,9.1,501,11.7,local_reference_ingredient_sum_draft,api_estimate,pending_review,"Draft only: summed local reference ingredient profiles and divided by source_servings=4. Reviewer must verify ingredient matches, edible yield, oil absorption, and serving size before marking reviewed.",draft_partial_match,12,1/4 teaspoon ground black pepper (no FDC match for pepper),"1/2 lb. medium squid cleaned => squid [226.8g, FDC local:squid] | 6 pieces snake beans sitaw, cut in 2 inch pieces => snake beans yardlong beans cut in inch [600.0g, FDC local:yardlong beans] | 1/2 small butternut squash cubed => butternut squash [50.0g, FDC local:squash] | 6 to 8 pieces okra => okra [84.0g, FDC local:okra] | 1 medium Chinese eggplant sliced => chinese eggplant [50.0g, FDC local:eggplant] | 1 small bitter melon sliced => bitter melon [100.0g, FDC local:bitter melon] | 1 thumb ginger minced => ginger [15.0g, FDC local:ginger] | 2 cups coconut milk => coconut milk [480.0g, FDC local:coconut milk] | 1 medium onion chopped => onion [110.0g, FDC local:onion] | 4 cloves garlic crushed => garlic [12.0g, FDC local:garlic] | 1 1/2 tablespoons shrimp paste bagoong => shrimp paste shrimp paste [25.5g, FDC local:shrimp paste] | 3 tablespoons cooking oil => cooking oil [40.8g, FDC local:cooking oil]"
ph_134,490,22.3,12.9,40.7,2.9,1335,4.3,local_reference_ingredient_sum_draft,api_estimate,pending_review,"Draft only: summed local reference ingredient profiles and divided by source_servings=4. Reviewer must verify ingredient matches, edible yield, oil absorption, and serving size before marking reviewed.",draft_partial_match,7,1/4 teaspoon ground black pepper (no FDC match for pepper) | 4 pieces dried bay leaves (ignored seasoning/water),"1 lb. medium sized squid cleaned => sized squid [453.6g, FDC local:squid] | 2 cups coconut milk => coconut milk [480.0g, FDC local:coconut milk] | 4 tablespoons soy sauce => soy sauce [60.0g, FDC local:soy sauce] | 3 tablespoons vinegar => vinegar [45.0g, FDC local:vinegar] | 6 to 8 cloves garlic crushed => garlic [21.0g, FDC local:garlic] | 1 to 2 tablespoons fish sauce => fish sauce [22.5g, FDC local:fish sauce] | 3 tablespoons cooking oil => cooking oil [40.8g, FDC local:cooking oil]"
ph_135,856,69.1,17.7,55.1,3.4,862,3.0,local_reference_ingredient_sum_draft,api_estimate,pending_review,"Draft only: summed local reference ingredient profiles and divided by source_servings=5. Reviewer must verify ingredient matches, edible yield, oil absorption, and serving size before marking reviewed.",draft_partial_match,7,8 to 10 cups water (no FDC match for water) | 1 large banana pepper or 2 pieces siling pansigang (no FDC match for banana pepper or siling pansigang),"1 lb. pork belly cubed => pork belly [453.6g, FDC local:pork belly] | 2 lbs. chicken cut into serving pieces => chicken [907.2g, FDC local:chicken] | 4 thumbs ginger pounded => ginger [60.0g, FDC local:ginger] | 2 medium potato sliced into large cubes => potato into cubes [340.0g, FDC local:potato] | 2 teaspoons whole peppercorn => peppercorn [5.3g, FDC local:corn] | 2 to 3 tablespoons fish sauce => fish sauce [37.5g, FDC local:fish sauce] | 8 leaves Napa cabbage pechay Baguio, sliced => leaves napa cabbage bok choy baguio [800.0g, FDC local:bok choy]"
ph_136,566,7.0,3.5,59.4,1.5,72,1.9,local_reference_ingredient_sum_draft,api_estimate,pending_review,"Draft only: summed local reference ingredient profiles and divided by source_servings=1. Reviewer must verify ingredient matches, edible yield, oil absorption, and serving size before marking reviewed.",draft_partial_match,3,1/4 teaspoon salt (no FDC match for salt) | 1/8 teaspoon ground black pepper (no FDC match for pepper),"1 Chinese eggplant => chinese eggplant [50.0g, FDC local:eggplant] | 1 egg => egg [50.0g, FDC local:egg] | 1/4 cup cooking oil => cooking oil [54.5g, FDC local:cooking oil]"
ph_137,1116,104.0,17.9,66.8,1.7,885,12.7,local_reference_ingredient_sum_draft,api_estimate,pending_review,"Draft only: summed local reference ingredient profiles and divided by source_servings=3. Reviewer must verify ingredient matches, edible yield, oil absorption, and serving size before marking reviewed.",draft_partial_match,9,4 to 5 pieces dried bay leaves (no FDC match for dried bay leaves) | 1/4 cup Knorr liquid seasoning (no FDC match for knorr liquid seasoning) | 10 cups water (ignored seasoning/water) | Salt to taste optional (ignored seasoning/water),"2 to 3 lbs. pork hock sliced into 3 to 4 pieces => pork hock into to [1134.0g, FDC local:pork] | 1.6 oz. dried banana blossoms => dried banana blossoms [45.4g, FDC local:banana blossom] | 3 teaspoons whole peppercorn => peppercorn [8.0g, FDC local:corn] | 4 cloves garlic crushed => garlic [12.0g, FDC local:garlic] | 1 medium onion chopped => onion [110.0g, FDC local:onion] | 1/4 cup brown sugar => brown sugar [31.2g, FDC local:sugar] | 1/4 cup soy sauce => soy sauce [35.0g, FDC local:soy sauce] | 3 to 4 tablespoons vinegar => vinegar [52.5g, FDC local:vinegar] | 3 tablespoons cooking oil => cooking oil [40.8g, FDC local:cooking oil]"
ph_138,856,86.5,12.6,47.9,2.9,2296,6.4,local_reference_ingredient_sum_draft,api_estimate,pending_review,"Draft only: summed local reference ingredient profiles and divided by source_servings=5. Reviewer must verify ingredient matches, edible yield, oil absorption, and serving size before marking reviewed.",draft_partial_match,7,1 1/2 tablespoons rock salt or coarse sea salt (ignored seasoning/water) | 8 to 10 cups water (no FDC match for water) | 5 to 7 pieces chili peppers (no FDC match for chili peppers) | 1 piece lemon or 3 pieces calamansi (no FDC match for lemon or calamansi),"3 to 4 lbs. beef shank with extra bones => beef shank with extra bones [1587.6g, FDC local:beef] | 4 pieces medium red onions sliced => onions [440.0g, FDC local:onion] | 1 tablespoon whole peppercorn => peppercorn [8.0g, FDC local:corn] | 4 to 5 tablespoons fish sauce => fish sauce [67.5g, FDC local:fish sauce] | 1 small cabbage => cabbage [100.0g, FDC local:cabbage] | 3 bunches of baby bok choy => of baby bok choy [450.0g, FDC local:bok choy] | 4 tablespoons fish sauce => fish sauce [60.0g, FDC local:fish sauce]"
ph_139,613,20.2,39.7,41.8,11.3,867,15.4,local_reference_ingredient_sum_draft,api_estimate,pending_review,"Draft only: summed local reference ingredient profiles and divided by source_servings=3. Reviewer must verify ingredient matches, edible yield, oil absorption, and serving size before marking reviewed.",draft_partial_match,7,4 cups water (ignored seasoning/water) | 1 1/2 teaspoons salt (no FDC match for salt) | 1/2 teaspoon ground black pepper (no FDC match for pepper) | 1 1/2 cups cooking oil (ignored frying oil reserve),"12 pieces snake beans sitaw, cut in 2 inch pieces => snake beans yardlong beans cut in inch [1200.0g, FDC local:yardlong beans] | 8 ounce pork belly cubed => pork belly [226.8g, FDC local:pork belly] | 5 cloves garlic crushed => garlic [15.0g, FDC local:garlic] | 1 medium onion sliced => onion [110.0g, FDC local:onion] | 3 tablespoons soy sauce => soy sauce [45.0g, FDC local:soy sauce] | 2 1/2 tablespoons vinegar => vinegar [37.5g, FDC local:vinegar] | 2 teaspoons onion powder => onion powder [5.3g, FDC local:onion]"
